id_fixture,date_match,id_team_home,id_team_away,gol_home_stat,gol_away_stat,gol_home_match,gol_away_match
21786,2017-03-25T17:00:00+00:00,510,515,1.0,0.0,,
21724,2017-04-22T13:00:00+00:00,510,519,4.0,1.0,,
21688,2017-05-08T18:30:00+00:00,801,510,1.0,4.0,,
21680,2017-05-13T13:00:00+00:00,510,1584,2.0,0.0,,
21676,2017-05-18T18:30:00+00:00,527,510,4.0,1.0,,
707501,2021-08-13T18:00:00+00:00,414,196,1.0,2.0,,
141774,2017-05-22T18:30:00+00:00,510,519,1.0,2.0,,
21554,2016-11-06T11:30:00+00:00,525,511,0.0,4.0,,
21487,2017-01-07T17:00:00+00:00,511,522,1.0,0.0,,
21365,2017-04-08T13:00:00+00:00,511,525,1.0,1.0,,
21289,2017-05-28T18:45:00+00:00,522,511,2.0,1.0,,
22117,2016-09-03T16:00:00+00:00,518,512,2.0,0.0,,
22102,2016-09-10T13:00:00+00:00,512,804,2.0,1.0,,
22093,2016-09-16T19:00:00+00:00,519,512,0.0,0.0,,
22078,2016-09-20T18:30:00+00:00,512,801,0.0,0.0,,
22056,2016-10-01T13:00:00+00:00,512,524,1.0,2.0,,
22026,2016-10-22T13:00:00+00:00,1584,512,1.0,1.0,,
21987,2016-11-06T14:00:00+00:00,528,512,0.0,1.0,,
21965,2016-11-20T16:30:00+00:00,513,512,1.0,2.0,,
21958,2016-11-26T14:00:00+00:00,512,516,1.0,1.0,,
21950,2016-12-03T14:00:00+00:00,515,512,0.0,0.0,,
21936,2016-12-10T14:00:00+00:00,512,514,1.0,3.0,,
38187,2018-09-25T19:00:00+00:00,514,507,1.0,1.0,,
21929,2016-12-16T19:30:00+00:00,803,512,1.0,4.0,,
21896,2017-01-21T14:00:00+00:00,527,512,2.0,1.0,,
21886,2017-01-27T19:30:00+00:00,512,518,1.0,0.0,,
21869,2017-02-04T14:00:00+00:00,804,512,0.0,1.0,,
21861,2017-02-11T14:00:00+00:00,512,519,1.0,0.0,,
707525,2021-09-03T16:45:00+00:00,196,421,5.0,,,
21843,2017-02-19T14:00:00+00:00,801,512,0.0,0.0,,
21823,2017-02-28T19:30:00+00:00,524,512,1.0,1.0,,
21793,2017-03-18T14:00:00+00:00,512,1584,3.0,1.0,,
21764,2017-04-03T18:30:00+00:00,512,528,1.0,1.0,,
21736,2017-04-17T13:00:00+00:00,512,513,2.0,3.0,,
38189,2018-09-30T13:00:00+00:00,507,520,0.0,0.0,,
21728,2017-04-22T13:00:00+00:00,516,512,2.0,0.0,,
21715,2017-04-25T13:00:00+00:00,512,515,2.0,0.0,,
21699,2017-05-01T18:30:00+00:00,514,512,1.0,3.0,,
21695,2017-05-06T13:00:00+00:00,512,803,1.0,0.0,,
21671,2017-05-18T18:30:00+00:00,512,526,2.0,1.0,,
707536,2021-09-10T18:00:00+00:00,196,409,3.0,,,
141770,2017-05-26T18:30:00+00:00,519,512,0.0,0.0,,
141771,2017-05-29T18:30:00+00:00,512,519,0.0,1.0,,
22103,2016-09-10T13:00:00+00:00,513,514,1.0,0.0,,
22079,2016-09-20T18:30:00+00:00,513,804,2.0,2.0,,
22072,2016-09-24T13:00:00+00:00,515,513,1.0,0.0,,
22030,2016-10-16T15:30:00+00:00,526,513,2.0,1.0,,
22021,2016-10-22T13:00:00+00:00,513,528,1.0,0.0,,
22005,2016-10-29T13:00:00+00:00,516,513,4.0,3.0,,
21959,2016-11-26T14:00:00+00:00,524,513,0.0,0.0,,
21948,2016-12-03T14:00:00+00:00,513,1584,2.0,1.0,,
21931,2016-12-11T16:30:00+00:00,518,513,0.0,0.0,,
21904,2016-12-30T16:30:00+00:00,513,519,2.0,1.0,,
21895,2017-01-21T14:00:00+00:00,803,513,2.0,1.0,,
21882,2017-01-28T14:00:00+00:00,513,801,1.0,1.0,,
21872,2017-02-04T14:00:00+00:00,514,513,0.0,0.0,,
21852,2017-02-17T19:30:00+00:00,804,513,0.0,1.0,,
21835,2017-02-25T14:00:00+00:00,513,515,2.0,1.0,,
21800,2017-03-12T14:00:00+00:00,513,526,0.0,0.0,,
21790,2017-03-18T14:00:00+00:00,528,513,1.0,1.0,,
21731,2017-04-21T17:00:00+00:00,513,524,0.0,1.0,,
21720,2017-04-24T18:30:00+00:00,1584,513,3.0,1.0,,
21702,2017-04-30T15:30:00+00:00,513,518,2.0,3.0,,
21682,2017-05-13T13:00:00+00:00,513,527,2.0,0.0,,
21669,2017-05-18T18:30:00+00:00,519,513,2.0,0.0,,
22094,2016-09-16T19:00:00+00:00,514,1584,2.0,3.0,,
22071,2016-09-24T13:00:00+00:00,514,803,2.0,0.0,,
22034,2016-10-15T13:00:00+00:00,518,514,1.0,1.0,,
22022,2016-10-22T13:00:00+00:00,514,527,1.0,1.0,,
22004,2016-10-29T13:00:00+00:00,514,801,0.0,0.0,,
21980,2016-11-13T14:00:00+00:00,514,516,4.0,2.0,,
21970,2016-11-19T14:00:00+00:00,804,514,1.0,1.0,,
21953,2016-11-28T19:30:00+00:00,514,526,1.0,1.0,,
21926,2016-12-17T14:00:00+00:00,514,519,1.0,2.0,,
21909,2016-12-24T14:00:00+00:00,528,514,3.0,2.0,,
21905,2016-12-30T14:00:00+00:00,514,524,2.0,1.0,,
21888,2017-01-22T16:30:00+00:00,514,515,1.0,0.0,,
21864,2017-02-10T19:30:00+00:00,1584,514,0.0,1.0,,
21838,2017-02-25T14:00:00+00:00,803,514,1.0,0.0,,
21806,2017-03-11T14:00:00+00:00,514,518,2.0,0.0,,
21787,2017-03-20T19:30:00+00:00,527,514,0.0,1.0,,
21752,2017-04-08T13:00:00+00:00,516,514,1.0,0.0,,
21738,2017-04-17T13:00:00+00:00,514,804,2.0,1.0,,
21726,2017-04-22T13:00:00+00:00,526,514,0.0,0.0,,
21693,2017-05-06T13:00:00+00:00,519,514,2.0,0.0,,
21684,2017-05-13T13:00:00+00:00,514,528,2.0,0.0,,
21672,2017-05-18T18:30:00+00:00,524,514,3.0,2.0,,
22109,2016-09-04T18:30:00+00:00,804,515,0.0,0.0,,
22097,2016-09-11T15:30:00+00:00,516,515,1.0,1.0,,
22090,2016-09-17T13:00:00+00:00,515,526,2.0,1.0,,
22046,2016-10-09T13:00:00+00:00,515,519,0.0,1.0,,
22033,2016-10-15T13:00:00+00:00,528,515,1.0,0.0,,
22027,2016-10-21T19:00:00+00:00,515,518,2.0,0.0,,
21963,2016-11-25T19:30:00+00:00,527,515,1.0,1.0,,
28080,2016-11-30T14:00:00+00:00,522,515,0.0,0.0,,
32453,2016-09-19T17:00:00+00:00,1004,611,1.0,5.0,,
21927,2016-12-17T14:00:00+00:00,515,524,2.0,1.0,,
21907,2016-12-28T19:30:00+00:00,515,1584,0.0,0.0,,
21876,2017-01-30T19:30:00+00:00,515,804,3.0,2.0,,
21874,2017-02-04T14:00:00+00:00,515,516,2.0,0.0,,
21863,2017-02-11T14:00:00+00:00,526,515,0.0,2.0,,
21850,2017-02-18T14:00:00+00:00,515,803,2.0,2.0,,
21814,2017-03-04T14:00:00+00:00,519,515,1.0,0.0,,
21808,2017-03-11T14:00:00+00:00,515,528,2.0,1.0,,
21791,2017-03-18T14:00:00+00:00,518,515,1.0,1.0,,
21727,2017-04-22T13:00:00+00:00,515,527,2.0,0.0,,
21698,2017-05-05T18:30:00+00:00,524,515,0.0,0.0,,
21685,2017-05-13T13:00:00+00:00,515,801,0.0,0.0,,
21675,2017-05-18T18:30:00+00:00,1584,515,0.0,1.0,,
22107,2016-09-07T18:30:00+00:00,516,801,1.0,0.0,,
22087,2016-09-17T13:00:00+00:00,524,516,1.0,1.0,,
22068,2016-09-24T13:00:00+00:00,804,516,1.0,1.0,,
22045,2016-10-09T13:00:00+00:00,526,516,1.0,0.0,,
22029,2016-10-17T18:30:00+00:00,803,516,2.0,2.0,,
22008,2016-10-25T18:30:00+00:00,528,516,1.0,0.0,,
21973,2016-11-19T14:00:00+00:00,516,527,3.0,0.0,,
21951,2016-12-03T14:00:00+00:00,516,518,1.0,0.0,,
21934,2016-12-10T14:00:00+00:00,519,516,1.0,1.0,,
21928,2016-12-17T14:00:00+00:00,516,1584,1.0,2.0,,
21893,2017-01-21T14:00:00+00:00,801,516,1.0,0.0,,
21837,2017-02-25T14:00:00+00:00,516,804,0.0,1.0,,
21817,2017-03-04T14:00:00+00:00,516,526,1.0,2.0,,
21801,2017-03-12T14:00:00+00:00,516,803,2.0,1.0,,
21781,2017-03-26T14:00:00+00:00,516,528,4.0,1.0,,
1451024,2025-09-16T19:00:00+00:00,541,81,2.0,1.0,,
21741,2017-04-17T13:00:00+00:00,527,516,1.0,1.0,,
21714,2017-04-25T13:00:00+00:00,518,516,2.0,1.0,,
21708,2017-04-29T13:00:00+00:00,516,519,0.0,0.0,,
208924,2019-08-24T13:30:00+00:00,167,162,3.0,2.0,,
21696,2017-05-06T13:00:00+00:00,1584,516,0.0,1.0,,
22101,2016-09-10T13:00:00+00:00,518,524,1.0,1.0,,
22088,2016-09-17T13:00:00+00:00,801,518,1.0,0.0,,
22077,2016-09-20T18:30:00+00:00,518,519,2.0,2.0,,
22009,2016-10-25T18:30:00+00:00,518,1584,2.0,1.0,,
22006,2016-10-29T13:00:00+00:00,527,518,4.0,0.0,,
21923,2016-12-17T14:00:00+00:00,804,518,1.0,1.0,,
21910,2016-12-24T14:00:00+00:00,518,526,2.0,1.0,,
21902,2016-12-30T19:30:00+00:00,803,518,0.0,0.0,,
21889,2017-01-21T14:00:00+00:00,518,528,0.0,2.0,,
21870,2017-02-04T14:00:00+00:00,524,518,3.0,2.0,,
21859,2017-02-11T14:00:00+00:00,518,801,1.0,1.0,,
21845,2017-02-18T14:00:00+00:00,519,518,2.0,1.0,,
21782,2017-03-26T14:00:00+00:00,1584,518,1.0,1.0,,
21692,2017-05-06T13:00:00+00:00,518,804,1.0,1.0,,
21683,2017-05-13T13:00:00+00:00,526,518,2.0,2.0,,
21668,2017-05-18T18:30:00+00:00,518,803,2.0,1.0,,
22066,2016-09-24T13:00:00+00:00,519,527,2.0,1.0,,
22051,2016-10-03T18:30:00+00:00,519,801,1.0,1.0,,
22035,2016-10-15T13:00:00+00:00,519,804,2.0,0.0,,
22013,2016-10-25T18:30:00+00:00,524,519,0.0,2.0,,
21992,2016-11-05T14:00:00+00:00,526,519,0.0,0.0,,
21977,2016-11-13T14:00:00+00:00,519,528,1.0,1.0,,
21952,2016-12-02T19:30:00+00:00,803,519,0.0,1.0,,
21890,2017-01-21T14:00:00+00:00,519,1584,0.0,0.0,,
21839,2017-02-25T14:00:00+00:00,527,519,2.0,0.0,,
21824,2017-02-28T19:30:00+00:00,801,519,0.0,0.0,,
21802,2017-03-11T17:00:00+00:00,804,519,0.0,1.0,,
21777,2017-03-26T14:00:00+00:00,519,524,0.0,0.0,,
21746,2017-04-08T13:00:00+00:00,528,519,1.0,0.0,,
21710,2017-04-25T18:30:00+00:00,519,803,2.0,1.0,,
21490,2016-12-22T19:45:00+00:00,522,525,1.0,1.0,,
21296,2017-05-22T18:45:00+00:00,525,522,2.0,0.0,,
22083,2016-09-20T18:30:00+00:00,527,524,2.0,1.0,,
22043,2016-10-09T13:00:00+00:00,524,528,3.0,0.0,,
21997,2016-10-30T16:30:00+00:00,1584,524,1.0,4.0,,
21991,2016-11-05T14:00:00+00:00,801,524,0.0,1.0,,
21979,2016-11-13T14:00:00+00:00,524,803,1.0,1.0,,
21937,2016-12-10T14:00:00+00:00,524,526,1.0,0.0,,
350293,2016-11-24T18:00:00+00:00,502,619,2.0,,,
21914,2016-12-24T14:00:00+00:00,524,804,1.0,1.0,,
21847,2017-02-18T14:00:00+00:00,524,527,0.0,0.0,,
21813,2017-03-04T14:00:00+00:00,528,524,0.0,5.0,,
21758,2017-04-04T18:30:00+00:00,524,801,2.0,2.0,,
21753,2017-04-08T13:00:00+00:00,803,524,3.0,0.0,,
38201,2018-10-06T13:00:00+00:00,521,507,3.0,2.0,,
21706,2017-04-29T13:00:00+00:00,526,524,0.0,1.0,,
21681,2017-05-13T13:00:00+00:00,804,524,2.0,2.0,,
22113,2016-09-04T18:30:00+00:00,803,526,1.0,1.0,,
22054,2016-10-01T13:00:00+00:00,528,526,3.0,2.0,,
22015,2016-10-25T18:30:00+00:00,526,804,1.0,1.0,,
21982,2016-11-13T14:00:00+00:00,527,526,0.0,0.0,,
21971,2016-11-19T14:00:00+00:00,526,1584,1.0,1.0,,
21949,2016-12-03T14:00:00+00:00,526,801,0.0,0.0,,
21883,2017-01-28T14:00:00+00:00,526,803,1.0,3.0,,
21825,2017-02-28T19:30:00+00:00,526,528,1.0,1.0,,
21778,2017-03-26T14:00:00+00:00,804,526,0.0,0.0,,
21740,2017-04-17T13:00:00+00:00,1584,526,0.0,1.0,,
21716,2017-04-25T13:00:00+00:00,801,526,1.0,1.0,,
22114,2016-09-04T15:30:00+00:00,527,528,2.0,0.0,,
22096,2016-09-12T18:30:00+00:00,527,801,0.0,0.0,,
22060,2016-10-01T13:00:00+00:00,527,1584,4.0,1.0,,
21947,2016-12-03T14:00:00+00:00,804,527,1.0,1.0,,
21940,2016-12-10T14:00:00+00:00,527,803,2.0,2.0,,
21878,2017-01-28T14:00:00+00:00,528,527,2.0,2.0,,
21871,2017-02-04T14:00:00+00:00,801,527,1.0,1.0,,
21829,2017-02-28T19:30:00+00:00,1584,527,2.0,2.0,,
21718,2017-04-25T13:00:00+00:00,527,804,0.0,1.0,,
21709,2017-04-29T13:00:00+00:00,803,527,2.0,0.0,,
22099,2016-09-10T13:00:00+00:00,528,803,0.0,0.0,,
22073,2016-09-24T13:00:00+00:00,1584,528,0.0,0.0,,
21967,2016-11-19T14:00:00+00:00,528,801,1.0,0.0,,
21899,2016-12-30T19:30:00+00:00,804,528,0.0,0.0,,
21865,2017-02-06T19:30:00+00:00,803,528,0.0,0.0,,
21832,2017-02-25T14:00:00+00:00,528,1584,3.0,1.0,,
21733,2017-04-17T16:00:00+00:00,801,528,0.0,1.0,,
21667,2017-05-18T18:30:00+00:00,528,804,2.0,1.0,,
367228,2016-08-17T21:00:00+00:00,529,536,3.0,0.0,,
20805,2016-08-28T18:15:00+00:00,531,529,0.0,1.0,,
20798,2016-09-10T18:30:00+00:00,529,542,1.0,2.0,,
20792,2016-09-17T11:00:00+00:00,537,529,1.0,5.0,,
20777,2016-09-21T20:00:00+00:00,529,530,1.0,1.0,,
20754,2016-10-02T18:45:00+00:00,538,529,4.0,3.0,,
20751,2016-10-15T14:15:00+00:00,529,544,4.0,0.0,,
21784,2017-03-26T11:30:00+00:00,504,801,1.0,1.0,,
8887,2017-12-16T14:00:00+00:00,505,494,1.0,3.0,,
20741,2016-10-22T14:15:00+00:00,532,529,2.0,3.0,,
20729,2016-10-29T18:45:00+00:00,529,715,1.0,0.0,,
20714,2016-11-06T19:45:00+00:00,536,529,1.0,2.0,,
20711,2016-11-19T15:15:00+00:00,529,535,0.0,0.0,,
20695,2016-11-27T19:45:00+00:00,548,529,1.0,1.0,,
20692,2016-12-03T15:15:00+00:00,529,541,1.0,1.0,,
20682,2016-12-10T12:00:00+00:00,727,529,0.0,3.0,,
20666,2016-12-18T19:45:00+00:00,529,540,4.0,1.0,,
20656,2017-01-08T19:45:00+00:00,533,529,1.0,1.0,,
20653,2017-01-14T15:15:00+00:00,529,534,5.0,0.0,,
20635,2017-01-22T19:45:00+00:00,545,529,0.0,4.0,,
20629,2017-01-29T11:00:00+00:00,543,529,1.0,1.0,,
20623,2017-02-04T15:15:00+00:00,529,531,3.0,0.0,,
20614,2017-02-11T15:15:00+00:00,542,529,0.0,6.0,,
35847,2017-09-17T19:00:00+00:00,85,80,2.0,0.0,,
20598,2017-02-19T19:45:00+00:00,529,537,2.0,1.0,,
20589,2017-02-26T15:15:00+00:00,530,529,1.0,2.0,,
20581,2017-03-01T18:30:00+00:00,529,731,6.0,1.0,,
20571,2017-03-04T19:45:00+00:00,529,538,5.0,0.0,,
20558,2017-03-12T15:15:00+00:00,544,529,2.0,1.0,,
20545,2017-03-19T19:45:00+00:00,529,532,4.0,2.0,,
20536,2017-04-02T18:45:00+00:00,715,529,1.0,4.0,,
20531,2017-04-05T17:30:00+00:00,529,536,3.0,0.0,,
20520,2017-04-08T18:45:00+00:00,535,529,2.0,0.0,,
20510,2017-04-15T18:45:00+00:00,529,548,3.0,2.0,,
20496,2017-04-23T18:45:00+00:00,541,529,2.0,3.0,,
20491,2017-04-26T17:30:00+00:00,529,727,7.0,1.0,,
20480,2017-04-29T18:45:00+00:00,540,529,0.0,3.0,,
20471,2017-05-06T16:30:00+00:00,529,533,4.0,1.0,,
20458,2017-05-14T18:00:00+00:00,534,529,1.0,4.0,,
20444,2017-05-21T18:00:00+00:00,529,545,4.0,2.0,,
20808,2016-08-27T20:15:00+00:00,537,530,0.0,0.0,,
20802,2016-09-10T11:00:00+00:00,538,530,0.0,4.0,,
20791,2016-09-17T14:15:00+00:00,530,731,5.0,0.0,,
20767,2016-09-25T14:15:00+00:00,530,544,1.0,0.0,,
20758,2016-10-02T10:00:00+00:00,532,530,0.0,2.0,,
20750,2016-10-15T16:30:00+00:00,530,715,7.0,1.0,,
152914,2016-10-19T18:45:00+00:00,530,779,1.0,,,
20737,2016-10-23T14:15:00+00:00,536,530,1.0,0.0,,
20730,2016-10-29T16:30:00+00:00,530,535,4.0,2.0,,
152922,2016-11-01T19:45:00+00:00,530,779,2.0,,,
20721,2016-11-05T15:15:00+00:00,548,530,2.0,0.0,,
20709,2016-11-19T19:45:00+00:00,530,541,0.0,3.0,,
20697,2016-11-27T15:15:00+00:00,727,530,0.0,3.0,,
21755,2017-04-04T18:30:00+00:00,506,516,2.0,1.0,,
20690,2016-12-03T19:45:00+00:00,530,540,0.0,0.0,,
20674,2016-12-12T19:45:00+00:00,533,530,3.0,0.0,,
20671,2016-12-17T15:15:00+00:00,530,534,1.0,0.0,,
20662,2017-01-07T15:15:00+00:00,545,530,0.0,2.0,,
20652,2017-01-14T17:30:00+00:00,530,543,1.0,0.0,,
20638,2017-01-22T15:15:00+00:00,531,530,2.0,2.0,,
20632,2017-01-28T15:15:00+00:00,542,530,0.0,0.0,,
20622,2017-02-04T17:30:00+00:00,530,537,2.0,0.0,,
20608,2017-02-12T19:45:00+00:00,530,538,3.0,2.0,,
20605,2017-02-18T12:00:00+00:00,731,530,1.0,4.0,,
20577,2017-03-02T19:45:00+00:00,544,530,1.0,1.0,,
20569,2017-03-05T15:15:00+00:00,530,532,3.0,0.0,,
20560,2017-03-11T19:45:00+00:00,715,530,0.0,1.0,,
20548,2017-03-19T15:15:00+00:00,530,536,3.0,1.0,,
20540,2017-04-01T18:45:00+00:00,535,530,0.0,2.0,,
20532,2017-04-04T19:30:00+00:00,530,548,1.0,0.0,,
20522,2017-04-08T14:15:00+00:00,541,530,1.0,1.0,,
20511,2017-04-15T16:30:00+00:00,530,727,3.0,0.0,,
20500,2017-04-22T18:45:00+00:00,540,530,0.0,1.0,,
20492,2017-04-25T19:30:00+00:00,530,533,0.0,1.0,,
20481,2017-04-29T16:30:00+00:00,534,530,0.0,5.0,,
152840,2017-05-02T18:45:00+00:00,541,530,3.0,0.0,,
20472,2017-05-06T14:15:00+00:00,530,545,1.0,0.0,,
152841,2017-05-10T18:45:00+00:00,530,541,2.0,1.0,,
20456,2017-05-14T18:00:00+00:00,543,530,1.0,1.0,,
20446,2017-05-21T14:45:00+00:00,530,531,3.0,1.0,,
20794,2016-09-11T18:30:00+00:00,544,531,0.0,1.0,,
20787,2016-09-18T14:15:00+00:00,531,532,2.0,1.0,,
20778,2016-09-21T20:00:00+00:00,715,531,1.0,2.0,,
20770,2016-09-24T16:30:00+00:00,531,536,3.0,1.0,,
20756,2016-10-02T16:30:00+00:00,535,531,2.0,1.0,,
20747,2016-10-16T14:15:00+00:00,531,548,3.0,2.0,,
350244,2016-10-20T19:05:00+00:00,531,742,0.0,,,
20734,2016-10-23T18:45:00+00:00,541,531,2.0,1.0,,
20727,2016-10-30T15:15:00+00:00,531,727,1.0,1.0,,
20717,2016-11-06T15:15:00+00:00,540,531,0.0,0.0,,
20705,2016-11-20T19:45:00+00:00,531,533,1.0,0.0,,
20694,2016-11-28T19:45:00+00:00,534,531,3.0,1.0,,
20688,2016-12-04T15:15:00+00:00,531,545,3.0,1.0,,
20675,2016-12-11T19:45:00+00:00,543,531,1.0,0.0,,
20665,2016-12-19T19:45:00+00:00,531,538,2.0,1.0,,
20659,2017-01-08T11:00:00+00:00,531,542,0.0,0.0,,
20654,2017-01-14T12:00:00+00:00,537,531,0.0,0.0,,
20627,2017-01-29T17:30:00+00:00,531,731,2.0,1.0,,
20613,2017-02-11T17:30:00+00:00,531,544,2.0,1.0,,
20600,2017-02-19T15:15:00+00:00,532,531,2.0,0.0,,
20587,2017-02-26T17:30:00+00:00,531,715,3.0,1.0,,
20576,2017-03-02T20:30:00+00:00,536,531,1.0,0.0,,
20567,2017-03-05T19:45:00+00:00,531,535,1.0,0.0,,
20559,2017-03-12T11:00:00+00:00,548,531,0.0,2.0,,
20552,2017-03-18T15:15:00+00:00,531,541,1.0,2.0,,
20542,2017-04-01T14:15:00+00:00,727,531,1.0,2.0,,
20534,2017-04-04T17:30:00+00:00,531,540,2.0,0.0,,
20524,2017-04-07T18:45:00+00:00,533,531,3.0,1.0,,
21945,2016-12-03T14:00:00+00:00,508,514,2.0,0.0,,
20514,2017-04-14T18:45:00+00:00,531,534,5.0,1.0,,
20495,2017-04-24T18:45:00+00:00,545,531,0.0,1.0,,
20485,2017-04-27T19:30:00+00:00,531,543,2.0,1.0,,
20476,2017-04-30T18:45:00+00:00,538,531,0.0,3.0,,
20469,2017-05-07T10:00:00+00:00,542,531,1.0,0.0,,
20455,2017-05-14T18:00:00+00:00,531,537,1.0,1.0,,
20810,2016-08-27T16:15:00+00:00,545,532,1.0,0.0,,
20796,2016-09-11T14:00:00+00:00,532,543,2.0,3.0,,
20774,2016-09-22T20:00:00+00:00,532,542,2.0,1.0,,
20768,2016-09-25T10:00:00+00:00,537,532,1.0,2.0,,
20746,2016-10-16T16:30:00+00:00,731,532,1.0,2.0,,
20724,2016-10-31T19:45:00+00:00,544,532,1.0,1.0,,
20716,2016-11-06T15:15:00+00:00,538,532,2.0,1.0,,
20707,2016-11-20T15:15:00+00:00,532,715,1.0,1.0,,
20699,2016-11-26T19:45:00+00:00,536,532,2.0,1.0,,
20685,2016-12-04T19:45:00+00:00,532,535,2.0,2.0,,
20681,2016-12-10T15:15:00+00:00,548,532,3.0,2.0,,
20655,2017-01-09T19:45:00+00:00,727,532,3.0,3.0,,
20650,2017-01-15T11:00:00+00:00,532,540,2.0,1.0,,
20640,2017-01-21T19:45:00+00:00,533,532,0.0,2.0,,
20625,2017-01-30T19:45:00+00:00,534,532,3.0,1.0,,
20621,2017-02-04T19:45:00+00:00,532,545,0.0,4.0,,
20615,2017-02-11T12:00:00+00:00,543,532,0.0,0.0,,
20596,2017-02-22T17:45:00+00:00,532,541,2.0,1.0,,
20594,2017-02-25T12:00:00+00:00,542,532,2.0,1.0,,
20584,2017-02-28T20:30:00+00:00,532,537,1.0,0.0,,
20563,2017-03-11T12:00:00+00:00,532,731,1.0,1.0,,
20537,2017-04-02T16:30:00+00:00,532,544,3.0,0.0,,
20525,2017-04-06T19:30:00+00:00,532,538,3.0,2.0,,
20519,2017-04-09T10:00:00+00:00,715,532,1.0,3.0,,
20508,2017-04-16T14:15:00+00:00,532,536,0.0,0.0,,
20503,2017-04-22T11:00:00+00:00,535,532,2.0,0.0,,
20490,2017-04-26T18:30:00+00:00,532,548,2.0,3.0,,
20482,2017-04-29T14:15:00+00:00,541,532,2.0,1.0,,
20468,2017-05-07T14:15:00+00:00,532,727,4.0,1.0,,
20464,2017-05-13T14:00:00+00:00,540,532,0.0,1.0,,
20448,2017-05-21T14:45:00+00:00,532,533,1.0,3.0,,
20804,2016-08-28T20:15:00+00:00,533,536,0.0,0.0,,
20799,2016-09-10T16:15:00+00:00,535,533,0.0,2.0,,
350200,2016-09-15T19:05:00+00:00,533,783,2.0,,,
20786,2016-09-18T16:30:00+00:00,533,548,2.0,1.0,,
20781,2016-09-21T18:00:00+00:00,541,533,1.0,1.0,,
20766,2016-09-25T16:30:00+00:00,533,727,3.0,1.0,,
350213,2016-09-29T17:00:00+00:00,533,559,1.0,,,
208921,2019-08-18T13:30:00+00:00,169,167,1.0,0.0,,
20755,2016-10-02T16:30:00+00:00,540,533,0.0,0.0,,
20745,2016-10-16T18:45:00+00:00,533,538,5.0,0.0,,
350235,2016-10-20T17:00:00+00:00,780,533,2.0,2.0,,
20736,2016-10-23T16:30:00+00:00,533,534,2.0,1.0,,
20728,2016-10-30T11:00:00+00:00,545,533,2.0,1.0,,
22115,2016-09-03T18:30:00+00:00,510,516,2.0,0.0,,
350271,2016-11-03T20:05:00+00:00,533,780,1.0,2.0,,
20715,2016-11-06T17:30:00+00:00,533,543,2.0,0.0,,
350287,2016-11-24T18:00:00+00:00,533,783,1.0,,,
20698,2016-11-27T11:00:00+00:00,533,542,0.0,2.0,,
20691,2016-12-03T17:30:00+00:00,537,533,0.0,0.0,,
350305,2016-12-08T16:00:00+00:00,533,559,2.0,,,
20672,2016-12-17T12:00:00+00:00,731,533,1.0,3.0,,
20651,2017-01-14T19:45:00+00:00,544,533,0.0,0.0,,
20633,2017-01-28T12:00:00+00:00,533,715,2.0,0.0,,
20620,2017-02-05T11:00:00+00:00,536,533,0.0,0.0,,
20611,2017-02-12T11:00:00+00:00,533,535,1.0,1.0,,
20601,2017-02-19T11:00:00+00:00,548,533,0.0,1.0,,
20586,2017-02-26T19:45:00+00:00,533,541,2.0,3.0,,
20582,2017-03-01T18:30:00+00:00,727,533,1.0,4.0,,
20572,2017-03-04T17:30:00+00:00,533,540,2.0,0.0,,
20557,2017-03-12T17:30:00+00:00,538,533,0.0,1.0,,
20554,2017-03-17T19:45:00+00:00,534,533,1.0,0.0,,
20543,2017-04-01T11:00:00+00:00,533,545,2.0,3.0,,
20533,2017-04-04T19:30:00+00:00,543,533,0.0,1.0,,
20505,2017-04-17T18:45:00+00:00,542,533,2.0,1.0,,
20502,2017-04-22T14:15:00+00:00,533,537,2.0,1.0,,
20484,2017-04-28T18:45:00+00:00,533,731,3.0,1.0,,
20461,2017-05-14T18:00:00+00:00,533,544,0.0,0.0,,
20807,2016-08-28T16:15:00+00:00,534,715,5.0,1.0,,
20800,2016-09-10T16:15:00+00:00,536,534,2.0,1.0,,
20789,2016-09-17T18:45:00+00:00,534,535,1.0,0.0,,
20779,2016-09-21T20:00:00+00:00,548,534,4.0,1.0,,
20769,2016-09-24T18:45:00+00:00,534,541,2.0,2.0,,
20760,2016-10-01T16:30:00+00:00,727,534,2.0,2.0,,
3488,2018-10-07T16:30:00+00:00,211,212,1.0,0.0,,
232548,2019-09-14T18:45:00+00:00,505,494,1.0,0.0,,
20753,2016-10-14T18:45:00+00:00,534,540,0.0,0.0,,
20725,2016-10-30T19:45:00+00:00,534,538,3.0,3.0,,
20719,2016-11-05T19:45:00+00:00,534,545,1.0,0.0,,
20713,2016-11-18T19:45:00+00:00,543,534,2.0,0.0,,
20686,2016-12-04T17:30:00+00:00,542,534,1.0,1.0,,
20680,2016-12-10T17:30:00+00:00,534,537,1.0,1.0,,
20661,2017-01-07T17:30:00+00:00,534,731,1.0,0.0,,
20644,2017-01-20T19:45:00+00:00,534,544,1.0,1.0,,
20617,2017-02-06T19:45:00+00:00,715,534,1.0,0.0,,
20609,2017-02-12T17:30:00+00:00,534,536,0.0,1.0,,
20597,2017-02-20T19:45:00+00:00,535,534,2.0,1.0,,
20595,2017-02-24T19:45:00+00:00,534,548,0.0,1.0,,
20580,2017-03-01T20:30:00+00:00,541,534,3.0,3.0,,
